28.5791 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
33.6560 	EXP 	Created cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
33.6588 	EXP 	window1: mouseVisible = True
33.6637 	EXP 	Created distractor_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.6668 	EXP 	window1: mouseVisible = True
33.6705 	EXP 	Created distractor_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.6733 	EXP 	window1: mouseVisible = True
33.6750 	EXP 	Created distractor_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.6779 	EXP 	window1: mouseVisible = True
33.6796 	EXP 	Created distractor_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.6825 	EXP 	window1: mouseVisible = True
33.6841 	EXP 	Created distractor_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.6873 	EXP 	window1: mouseVisible = True
33.6882 	EXP 	Created target_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='target_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.6910 	EXP 	window1: mouseVisible = True
33.6935 	EXP 	Created distractor_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.6965 	EXP 	window1: mouseVisible = True
33.6985 	EXP 	Created distractor_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.7014 	EXP 	window1: mouseVisible = True
33.7020 	EXP 	Created target_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='target_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.7048 	EXP 	window1: mouseVisible = True
33.7066 	EXP 	Created distractor_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.7095 	EXP 	window1: mouseVisible = True
33.7112 	EXP 	Created distractor_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.7140 	EXP 	window1: mouseVisible = True
33.7157 	EXP 	Created distractor_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_10', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.7186 	EXP 	window1: mouseVisible = True
33.7214 	EXP 	window1: mouseVisible = True
33.7245 	EXP 	window1: mouseVisible = True
33.7276 	EXP 	window1: mouseVisible = True
33.7367 	EXP 	window1: mouseVisible = True
33.7396 	EXP 	window1: mouseVisible = True
33.7428 	EXP 	window1: mouseVisible = True
33.7459 	EXP 	window1: mouseVisible = True
33.7674 	EXP 	window1: mouseVisible = True
33.7761 	EXP 	Created practice_response_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='practice_response_instructions', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
33.7792 	EXP 	window1: mouseVisible = True
33.7821 	EXP 	window1: mouseVisible = True
33.7853 	EXP 	window1: mouseVisible = True
33.7884 	EXP 	window1: mouseVisible = True
33.7960 	EXP 	window1: mouseVisible = True
33.7989 	EXP 	window1: mouseVisible = True
33.8021 	EXP 	window1: mouseVisible = True
33.8051 	EXP 	window1: mouseVisible = True
33.8174 	EXP 	window1: mouseVisible = True
33.8202 	EXP 	window1: mouseVisible = True
33.8234 	EXP 	window1: mouseVisible = True
33.8265 	EXP 	window1: mouseVisible = True
33.8484 	EXP 	window1: mouseVisible = True
33.8513 	EXP 	window1: mouseVisible = True
33.8545 	EXP 	window1: mouseVisible = True
33.8575 	EXP 	window1: mouseVisible = True
33.8836 	EXP 	window1: mouseVisible = True
33.8880 	EXP 	window1: mouseVisible = True
33.9000 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
33.9033 	EXP 	window1: mouseVisible = True
33.9044 	EXP 	Created text_countdown = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_countdown', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.9072 	EXP 	window1: mouseVisible = True
33.9102 	EXP 	Created cross_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='cross_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
33.9130 	EXP 	window1: mouseVisible = True
33.9160 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.9189 	EXP 	window1: mouseVisible = True
33.9214 	EXP 	Created distractor_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_11', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.9243 	EXP 	window1: mouseVisible = True
33.9260 	EXP 	Created distractor_12 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_12', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.9289 	EXP 	window1: mouseVisible = True
33.9305 	EXP 	Created distractor_13 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_13', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.9333 	EXP 	window1: mouseVisible = True
33.9350 	EXP 	Created distractor_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_14', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.9379 	EXP 	window1: mouseVisible = True
33.9384 	EXP 	Created target_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='target_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.9414 	EXP 	window1: mouseVisible = True
33.9432 	EXP 	Created distractor_15 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_15', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.9461 	EXP 	window1: mouseVisible = True
33.9477 	EXP 	Created distractor_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_16', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.9506 	EXP 	window1: mouseVisible = True
33.9511 	EXP 	Created target_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='target_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.9538 	EXP 	window1: mouseVisible = True
33.9555 	EXP 	Created distractor_17 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_17', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
33.9583 	EXP 	window1: mouseVisible = True
33.9599 	EXP 	Created distractor_18 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_18', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.9628 	EXP 	window1: mouseVisible = True
33.9645 	EXP 	Created distractor_19 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_19', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
33.9674 	EXP 	window1: mouseVisible = True
33.9702 	EXP 	window1: mouseVisible = True
33.9733 	EXP 	window1: mouseVisible = True
33.9764 	EXP 	window1: mouseVisible = True
33.9838 	EXP 	window1: mouseVisible = True
33.9866 	EXP 	window1: mouseVisible = True
33.9899 	EXP 	window1: mouseVisible = True
33.9929 	EXP 	window1: mouseVisible = True
34.0002 	EXP 	window1: mouseVisible = True
34.0086 	EXP 	Created practice_response_instructions_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='practice_response_instructions_2', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
34.0116 	EXP 	window1: mouseVisible = True
34.0145 	EXP 	window1: mouseVisible = True
34.0176 	EXP 	window1: mouseVisible = True
34.0208 	EXP 	window1: mouseVisible = True
34.0281 	EXP 	window1: mouseVisible = True
34.0311 	EXP 	window1: mouseVisible = True
34.0343 	EXP 	window1: mouseVisible = True
34.0374 	EXP 	window1: mouseVisible = True
34.0449 	EXP 	window1: mouseVisible = True
34.0477 	EXP 	window1: mouseVisible = True
34.0508 	EXP 	window1: mouseVisible = True
34.0539 	EXP 	window1: mouseVisible = True
34.0613 	EXP 	window1: mouseVisible = True
34.0641 	EXP 	window1: mouseVisible = True
34.0672 	EXP 	window1: mouseVisible = True
34.0704 	EXP 	window1: mouseVisible = True
34.0778 	EXP 	window1: mouseVisible = True
34.0806 	EXP 	window1: mouseVisible = True
34.0825 	EXP 	Created cross_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='cross_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
34.0853 	EXP 	window1: mouseVisible = True
34.0871 	EXP 	Created distractor_20 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_20', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
34.0899 	EXP 	window1: mouseVisible = True
34.0915 	EXP 	Created distractor_21 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_21', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='&&&&', units='height', win=Window(...), wrapWidth=1)
34.0943 	EXP 	window1: mouseVisible = True
34.0960 	EXP 	Created distractor_22 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor_22', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='%%%%', units='height', win=Window(...), wrapWidth=1)
34.0987 	EXP 	window1: mouseVisible = True
